0.01000000, 0.05000000, 0.10000000, 0.15000000, 0.20000000, 0.25000000, 0.30000000, 0.35000000, 0.40000000, 0.45000000, 0.50000000, 0.55000000, 0.60000000, 0.65000000, 0.70000000, 0.75000000, 0.80000000, 0.85000000, 0.90000000, 0.95000000, 1.00000000, 1.05000000, 1.10000000, 1.15000000, 1.20000000, 1.25000000, 1.30000000, 1.35000000, 1.40000000, 1.45000000, 1.50000000, 1.55000000, 1.60000000, 1.65000000, 1.70000000, 1.75000000, 1.80000000, 1.85000000, 1.90000000, 1.95000000, 2.00000000, 2.20000000, 2.40000000, 2.60000000, 2.80000000, 3.00000000, 3.20000000, 3.40000000, 3.60000000, 3.80000000, 4.00000000, 4.20000000, 4.40000000, 4.60000000, 4.80000000, 5.00000000
0.02740142, 0.05184992, 0.06409898, 0.07019161, 0.07341067, 0.07497076, 0.07543813, 0.07514505, 0.07430175, 0.07304765, 0.07148022, 0.06967180, 0.06768393, 0.06555764, 0.06333326, 0.06104148, 0.05870607, 0.05635165, 0.05399802, 0.05127045, 0.04889127, 0.04656078, 0.04428608, 0.04207290, 0.03992625, 0.03785082, 0.03585025, 0.03392710, 0.03208294, 0.03031840, 0.02863349, 0.02702760, 0.02549900, 0.02404592, 0.02266662, 0.02136070, 0.02012321, 0.01895141, 0.01784257, 0.01679394, 0.01580279, 0.01236052, 0.00963587, 0.00749142, 0.00581014, 0.00449618, 0.00347203, 0.00267615, 0.00206220, 0.00158930, 0.00122504, 0.00094448, 0.00072839, 0.00056195, 0.00043374, 0.00033495
0.02740154, 0.05185573, 0.06412770, 0.07026233, 0.07354206, 0.07518020, 0.07574122, 0.07555539, 0.07483078, 0.07370464, 0.07227221, 0.07060366, 0.06875851, 0.06677577, 0.06469399, 0.06254222, 0.06034269, 0.05811880, 0.05588927, 0.05326331, 0.05098824, 0.04875298, 0.04656422, 0.04442738, 0.04234738, 0.04032894, 0.03837588, 0.03649102, 0.03467626, 0.03293264, 0.03126059, 0.02966001, 0.02812960, 0.02666808, 0.02527423, 0.02394839, 0.02268580, 0.02148419, 0.02034126, 0.01925468, 0.01822215, 0.01458752, 0.01164348, 0.00927020, 0.00736319, 0.00583511, 0.00461375, 0.00364049, 0.00287117, 0.00226414, 0.00178527, 0.00140765, 0.00110996, 0.00087534, 0.00069047, 0.00054482
0.02740164, 0.05186047, 0.06415116, 0.07032014, 0.07364959, 0.07535187, 0.07599012, 0.07589308, 0.07526725, 0.07424820, 0.07292953, 0.07137973, 0.06965680, 0.06779816, 0.06584102, 0.06381310, 0.06173541, 0.05963033, 0.05751570, 0.05498681, 0.05281246, 0.05067171, 0.04857079, 0.04651480, 0.04450837, 0.04255616, 0.04066197, 0.03882871, 0.03705839, 0.03535226, 0.03371098, 0.03213473, 0.03062244, 0.02917314, 0.02778593, 0.02646169, 0.02519572, 0.02398605, 0.02283065, 0.02172751, 0.02067460, 0.01692589, 0.01382800, 0.01127620, 0.00917808, 0.00745588, 0.00604453, 0.00489079, 0.00395550, 0.00319852, 0.00258592, 0.00209031, 0.00168950, 0.00136548, 0.00110363, 0.00089209
0.02740146, 0.05185197, 0.06410914, 0.07021663, 0.07345714, 0.07504479, 0.07554520, 0.07528990, 0.07448833, 0.07327912, 0.07175895, 0.06999936, 0.06806115, 0.06598465, 0.06380953, 0.06156590, 0.05927699, 0.05696699, 0.05465532, 0.05196170, 0.04961713, 0.04731798, 0.04507123, 0.04288251, 0.04075683, 0.03869890, 0.03671246, 0.03480018, 0.03296375, 0.03120399, 0.02952106, 0.02791456, 0.02638292, 0.02492455, 0.02353792, 0.02222289, 0.02097459, 0.01979045, 0.01866791, 0.01760437, 0.01659725, 0.01308318, 0.01027961, 0.00805505, 0.00629650, 0.00491066, 0.00382149, 0.00296807, 0.00230447, 0.00178928, 0.00138937, 0.00107900, 0.00083814, 0.00065124, 0.00050621, 0.00039365
0.02740132, 0.05184543, 0.06407679, 0.07013701, 0.07330936, 0.07480951, 0.07520519, 0.07483036, 0.07389701, 0.07254638, 0.07087777, 0.06896529, 0.06687213, 0.06464094, 0.06231345, 0.05992164, 0.05749046, 0.05504543, 0.05260712, 0.04981252, 0.04736554, 0.04497476, 0.04264747, 0.04038948, 0.03820578, 0.03610089, 0.03407818, 0.03213989, 0.03028720, 0.02852036, 0.02683890, 0.02524178, 0.02372684, 0.02229186, 0.02093464, 0.01965419, 0.01844534, 0.01730499, 0.01623002, 0.01521736, 0.01426395, 0.01098458, 0.00843069, 0.00645343, 0.00492861, 0.00375636, 0.00285745, 0.00217003, 0.00164790, 0.00125180, 0.00095123, 0.00072311, 0.00054994, 0.00041845, 0.00031858, 0.00024270
0.02740158, 0.05185756, 0.06413677, 0.07028468, 0.07358362, 0.07524653, 0.07583734, 0.07568572, 0.07499912, 0.07391412, 0.07252531, 0.07090220, 0.06910370, 0.06716821, 0.06513374, 0.06302882, 0.06087520, 0.05869589, 0.05650928, 0.05391927, 0.05168136, 0.04948072, 0.04732389, 0.04521616, 0.04316236, 0.04116720, 0.03923450, 0.03736712, 0.03556705, 0.03383540, 0.03217271, 0.03057900, 0.02905308, 0.02759379, 0.02620007, 0.02487244, 0.02360621, 0.02239923, 0.02124930, 0.02015424, 0.01911185, 0.01542632, 0.01241800, 0.00997299, 0.00799137, 0.00638929, 0.00509703, 0.00405770, 0.00322864, 0.00256851, 0.00204302, 0.00162488, 0.00129227, 0.00102781, 0.00081759, 0.00065051
0.02740102, 0.05183087, 0.06400495, 0.06996053, 0.07298257, 0.07429075, 0.07445827, 0.07382519, 0.07260989, 0.07096013, 0.06898165, 0.06675479, 0.06434835, 0.06181040, 0.05918721, 0.05651479, 0.05382159, 0.05113568, 0.04847958, 0.04552432, 0.04291872, 0.04039525, 0.03796111, 0.03562163, 0.03338094, 0.03124233, 0.02920772, 0.02727773, 0.02545186, 0.02372859, 0.02210571, 0.02058041, 0.01914896, 0.01780756, 0.01655244, 0.01538086, 0.01428678, 0.01326593, 0.01231415, 0.01142736, 0.01060163, 0.00783624, 0.00577543, 0.00424782, 0.00311911, 0.00228705, 0.00167474, 0.00122498, 0.00089639, 0.00065642, 0.00048104, 0.00035275, 0.00025886, 0.00019010, 0.00013971, 0.00010275
0.02740159, 0.05185821, 0.06413996, 0.07029255, 0.07359825, 0.07526988, 0.07587119, 0.07573164, 0.07505847, 0.07398801, 0.07261466, 0.07100768, 0.06922577, 0.06730711, 0.06528955, 0.06320141, 0.06106430, 0.05890108, 0.05673001, 0.05415311, 0.05192879, 0.04974090, 0.04759589, 0.04549903, 0.04345510, 0.04146880, 0.03954395, 0.03768344, 0.03588925, 0.03416253, 0.03250386, 0.03091329, 0.02938965, 0.02793185, 0.02653885, 0.02521127, 0.02394441, 0.02273615, 0.02158435, 0.02048687, 0.01944154, 0.01573989, 0.01271014, 0.01024047, 0.00823262, 0.00660405, 0.00528597, 0.00422223, 0.00337083, 0.00269059, 0.00214724, 0.00171341, 0.00136715, 0.00109090, 0.00087057, 0.00069487
0.02740125, 0.05184184, 0.06405905, 0.07009340, 0.07322851, 0.07468096, 0.07501975, 0.07458026, 0.07357595, 0.07214958, 0.07040199, 0.06840876, 0.06623442, 0.06392296, 0.06151723, 0.05905023, 0.05654783, 0.05403625, 0.05153661, 0.04869485, 0.04620067, 0.04376893, 0.04140703, 0.03912075, 0.03691497, 0.03479398, 0.03276090, 0.03081762, 0.02896497, 0.02720281, 0.02553028, 0.02394593, 0.02244722, 0.02103156, 0.01969636, 0.01844017, 0.01725762, 0.01614530, 0.01509981, 0.01411780, 0.01319598, 0.01004808, 0.00762585, 0.00577286, 0.00436079, 0.00328789, 0.00247462, 0.00185970, 0.00139772, 0.00105097, 0.00079060, 0.00059503, 0.00044808, 0.00033761, 0.00025454, 0.00019204
