0.01000000, 0.05000000, 0.10000000, 0.15000000, 0.20000000, 0.25000000, 0.30000000, 0.35000000, 0.40000000, 0.45000000, 0.50000000, 0.55000000, 0.60000000, 0.65000000, 0.70000000, 0.75000000, 0.80000000, 0.85000000, 0.90000000, 0.95000000, 1.00000000, 1.05000000, 1.10000000, 1.15000000, 1.20000000, 1.25000000, 1.30000000, 1.35000000, 1.40000000, 1.45000000, 1.50000000, 1.55000000, 1.60000000, 1.65000000, 1.70000000, 1.75000000, 1.80000000, 1.85000000, 1.90000000, 1.95000000, 2.00000000, 2.05000000, 2.10000000, 2.15000000, 2.20000000, 2.25000000, 2.30000000, 2.35000000, 2.40000000, 2.45000000, 2.50000000, 2.55000000, 2.60000000, 2.65000000, 2.70000000, 2.75000000, 2.80000000, 2.85000000, 2.90000000, 2.95000000, 3.00000000, 3.05000000
0.00283963, 0.00548987, 0.00688253, 0.00766760, 0.00816408, 0.00848855, 0.00869563, 0.00881806, 0.00887650, 0.00888541, 0.00885514, 0.00879333, 0.00870589, 0.00859757, 0.00847213, 0.00833294, 0.00818252, 0.00802329, 0.00785738, 0.00762859, 0.00744228, 0.00725450, 0.00706592, 0.00687725, 0.00668922, 0.00650249, 0.00631767, 0.00613525, 0.00595565, 0.00577917, 0.00560607, 0.00543651, 0.00527061, 0.00510843, 0.00495007, 0.00479596, 0.00464556, 0.00449878, 0.00435555, 0.00421580, 0.00407944, 0.00356655, 0.00310093, 0.00267908, 0.00229927, 0.00195919, 0.00165661, 0.00138978, 0.00115852, 0.00096003, 0.00079111, 0.00064858, 0.00052932, 0.00043031, 0.00034869, 0.00028183
0.00276834, 0.00531944, 0.00664906, 0.00739310, 0.00785919, 0.00815960, 0.00834696, 0.00845274, 0.00849688, 0.00849340, 0.00845235, 0.00838119, 0.00828569, 0.00817051, 0.00803930, 0.00789537, 0.00774116, 0.00757901, 0.00741098, 0.00718380, 0.00699750, 0.00681032, 0.00662286, 0.00643579, 0.00624977, 0.00606542, 0.00588327, 0.00570378, 0.00552729, 0.00535411, 0.00518442, 0.00501838, 0.00485608, 0.00469757, 0.00454292, 0.00439252, 0.00424587, 0.00410288, 0.00396348, 0.00382761, 0.00369517, 0.00319855, 0.00275056, 0.00234797, 0.00198908, 0.00167148, 0.00139265, 0.00115025, 0.00094310, 0.00076815, 0.00062178, 0.00050045, 0.00040078, 0.00031957, 0.00025390, 0.00020114
0.00307080, 0.00606364, 0.00771145, 0.00868283, 0.00932593, 0.00976939, 0.01007409, 0.01027687, 0.01040130, 0.01046420, 0.01047776, 0.01045115, 0.01039152, 0.01030471, 0.01019534, 0.01006755, 0.00992447, 0.00976906, 0.00960395, 0.00936035, 0.00916700, 0.00897025, 0.00877085, 0.00856971, 0.00836768, 0.00816558, 0.00796414, 0.00776399, 0.00756565, 0.00736952, 0.00717594, 0.00698516, 0.00679734, 0.00661262, 0.00643116, 0.00625357, 0.00607921, 0.00590802, 0.00573998, 0.00557503, 0.00541313, 0.00479534, 0.00422179, 0.00369118, 0.00320412, 0.00276027, 0.00235904, 0.00199971, 0.00168132, 0.00140286, 0.00116329, 0.00095920, 0.00078690, 0.00064265, 0.00052282, 0.00042396
0.00623254, 0.01172625, 0.01452315, 0.01606693, 0.01702425, 0.01763486, 0.01800869, 0.01821203, 0.01828607, 0.01825927, 0.01815202, 0.01797955, 0.01775382, 0.01748462, 0.01717976, 0.01684630, 0.01648967, 0.01611505, 0.01572709, 0.01521340, 0.01478613, 0.01435717, 0.01392809, 0.01350064, 0.01307652, 0.01265728, 0.01224430, 0.01183873, 0.01144151, 0.01105335, 0.01067481, 0.01030626, 0.00994792, 0.00959991, 0.00926239, 0.00893611, 0.00861997, 0.00831376, 0.00801724, 0.00773015, 0.00745225, 0.00642731, 0.00552747, 0.00473785, 0.00404641, 0.00344200, 0.00291484, 0.00245824, 0.00206740, 0.00173390, 0.00145038, 0.00121035, 0.00100799, 0.00083806, 0.00069589, 0.00057733
0.00523853, 0.00970642, 0.01189890, 0.01305480, 0.01372714, 0.01411526, 0.01431127, 0.01437102, 0.01432963, 0.01421155, 0.01403438, 0.01381128, 0.01355251, 0.01326633, 0.01295922, 0.01263686, 0.01230346, 0.01196293, 0.01161861, 0.01118878, 0.01082783, 0.01047104, 0.01011921, 0.00977324, 0.00943398, 0.00910219, 0.00877850, 0.00846338, 0.00815719, 0.00786012, 0.00757229, 0.00729370, 0.00702428, 0.00676389, 0.00651244, 0.00627029, 0.00603652, 0.00581084, 0.00559297, 0.00538262, 0.00517952, 0.00443461, 0.00378548, 0.00321951, 0.00272702, 0.00229945, 0.00192940, 0.00161054, 0.00133732, 0.00110490, 0.00090951, 0.00074630, 0.00061068, 0.00049853, 0.00040620, 0.00033050
0.00322470, 0.00623088, 0.00781509, 0.00871365, 0.00928734, 0.00966757, 0.00991562, 0.01006810, 0.01014794, 0.01017116, 0.01014919, 0.01009045, 0.01000144, 0.00988744, 0.00975263, 0.00960078, 0.00943477, 0.00925736, 0.00907104, 0.00881041, 0.00859811, 0.00838312, 0.00816626, 0.00794847, 0.00773069, 0.00751378, 0.00729852, 0.00708559, 0.00687552, 0.00666879, 0.00646572, 0.00626660, 0.00607159, 0.00588083, 0.00569448, 0.00551308, 0.00533602, 0.00516324, 0.00499469, 0.00483029, 0.00466996, 0.00406798, 0.00352371, 0.00303304, 0.00259358, 0.00220217, 0.00185574, 0.00155402, 0.00129405, 0.00107164, 0.00088289, 0.00072397, 0.00059122, 0.00048112, 0.00039041, 0.00031611
0.00108344, 0.00181390, 0.00203410, 0.00206095, 0.00200687, 0.00191121, 0.00179208, 0.00166000, 0.00152154, 0.00138115, 0.00124186, 0.00110581, 0.00097455, 0.00084918, 0.00073046, 0.00061894, 0.00051494, 0.00041863, 0.00033005, 0.00024724, 0.00017401, 0.00010819, 0.00004942, -0.00000267, -0.00004848, -0.00008843, -0.00012295, -0.00015247, -0.00017742, -0.00019820, -0.00021523, -0.00022887, -0.00023949, -0.00024743, -0.00025299, -0.00025649, -0.00025816, -0.00025823, -0.00025694, -0.00025446, -0.00025098, -0.00022987, -0.00020298, -0.00017500, -0.00014828, -0.00012415, -0.00010330, -0.00008582, -0.00007129, -0.00005925, -0.00004923, -0.00004086, -0.00003382, -0.00002788, -0.00002285, -0.00001859
0.00337159, 0.00637791, 0.00789020, 0.00870644, 0.00919773, 0.00949820, 0.00966979, 0.00974969, 0.00976103, 0.00971977, 0.00963724, 0.00952178, 0.00937986, 0.00921670, 0.00903641, 0.00884271, 0.00863838, 0.00842611, 0.00820829, 0.00792673, 0.00769119, 0.00745599, 0.00722190, 0.00698975, 0.00676036, 0.00653448, 0.00631273, 0.00609564, 0.00588364, 0.00567702, 0.00547601, 0.00528073, 0.00509125, 0.00490756, 0.00472971, 0.00455802, 0.00439189, 0.00423117, 0.00407570, 0.00392533, 0.00377988, 0.00324436, 0.00277469, 0.00236270, 0.00200236, 0.00168794, 0.00141452, 0.00117993, 0.00098021, 0.00081100, 0.00066846, 0.00054912, 0.00044979, 0.00036759, 0.00029990, 0.00024442
0.00190365, 0.00359413, 0.00442872, 0.00486498, 0.00511444, 0.00525442, 0.00532132, 0.00533697, 0.00531525, 0.00526589, 0.00519586, 0.00511026, 0.00501301, 0.00490717, 0.00479514, 0.00467895, 0.00456010, 0.00443992, 0.00431956, 0.00416792, 0.00404323, 0.00392090, 0.00380109, 0.00368400, 0.00356982, 0.00345872, 0.00335080, 0.00324615, 0.00314478, 0.00304669, 0.00295183, 0.00286012, 0.00277149, 0.00268582, 0.00260302, 0.00252321, 0.00244599, 0.00237122, 0.00229877, 0.00222851, 0.00216031, 0.00190634, 0.00167737, 0.00146948, 0.00128078, 0.00110959, 0.00095470, 0.00081533, 0.00069169, 0.00058346, 0.00048952, 0.00040869, 0.00033977, 0.00028147, 0.00023254, 0.00019174
0.00190365, 0.00359413, 0.00442872, 0.00486498, 0.00511444, 0.00525442, 0.00532132, 0.00533697, 0.00531525, 0.00526589, 0.00519586, 0.00511026, 0.00501301, 0.00490717, 0.00479514, 0.00467895, 0.00456010, 0.00443992, 0.00431956, 0.00416792, 0.00404323, 0.00392090, 0.00380109, 0.00368400, 0.00356982, 0.00345872, 0.00335080, 0.00324615, 0.00314478, 0.00304669, 0.00295183, 0.00286012, 0.00277149, 0.00268582, 0.00260302, 0.00252321, 0.00244599, 0.00237122, 0.00229877, 0.00222851, 0.00216031, 0.00190634, 0.00167737, 0.00146948, 0.00128078, 0.00110959, 0.00095470, 0.00081533, 0.00069169, 0.00058346, 0.00048952, 0.00040869, 0.00033977, 0.00028147, 0.00023254, 0.00019174
