1.10000000, 1.35892541, 1.68489319, 2.09526231, 2.61188643, 3.26227766, 4.08107171, 5.11187234, 6.40957344, 8.04328235, 10.10000000, 12.68925412, 15.94893192, 20.05262315, 25.21886432, 31.72277660, 39.91071706, 50.21872336, 63.19573445, 79.53282347, 100.10000000
-0.00335628, -0.00305671, -0.00284022, -0.00265432, -0.00249179, -0.00234846, -0.00222102, -0.00210794, -0.00200710, -0.00191502, -0.00183061, -0.00175299, -0.00168143, -0.00161521, -0.00155385, -0.00149676, -0.00144356, -0.00139387, -0.00134733, -0.00130369, -0.00126266
-0.00684627, -0.00606498, -0.00542839, -0.00490860, -0.00447786, -0.00411519, -0.00380545, -0.00353753, -0.00330143, -0.00309316, -0.00290806, -0.00274263, -0.00259404, -0.00245977, -0.00233811, -0.00222721, -0.00212585, -0.00203283, -0.00194717, -0.00186811, -0.00179485
-0.00463483, -0.00415496, -0.00377991, -0.00346786, -0.00320405, -0.00297794, -0.00278173, -0.00261020, -0.00245821, -0.00232222, -0.00219979, -0.00208905, -0.00198844, -0.00189660, -0.00181254, -0.00173522, -0.00166394, -0.00159800, -0.00153680, -0.00147991, -0.00142683
-0.02375353, -0.02106155, -0.01887402, -0.01708518, -0.01560053, -0.01434875, -0.01327831, -0.01235155, -0.01153439, -0.01081271, -0.01017064, -0.00959624, -0.00907981, -0.00861276, -0.00818919, -0.00780277, -0.00744936, -0.00712479, -0.00682569, -0.00654948, -0.00629338
0.01706590, 0.01501535, 0.01331037, 0.01192883, 0.01079402, 0.00984621, 0.00904271, 0.00835098, 0.00774267, 0.00720976, 0.00673922, 0.00632128, 0.00594807, 0.00561270, 0.00531042, 0.00503626, 0.00478690, 0.00455912, 0.00435028, 0.00415837, 0.00398126
-0.01629089, -0.01440602, -0.01286097, -0.01160105, -0.01055894, -0.00968301, -0.00893612, -0.00829057, -0.00772170, -0.00722063, -0.00677593, -0.00637904, -0.00602299, -0.00570165, -0.00541081, -0.00514598, -0.00490420, -0.00468254, -0.00447861, -0.00429059, -0.00411651
0.00469785, 0.00375473, 0.00285001, 0.00215340, 0.00161615, 0.00119442, 0.00085806, 0.00058025, 0.00034047, 0.00014378, -0.00001876, -0.00015369, -0.00026613, -0.00036030, -0.00043915, -0.00050553, -0.00056135, -0.00060836, -0.00064796, -0.00068121, -0.00070914
0.00701029, 0.00608398, 0.00528658, 0.00464793, 0.00413077, 0.00370457, 0.00334776, 0.00304302, 0.00277584, 0.00254464, 0.00234287, 0.00216569, 0.00200920, 0.00187005, 0.00174593, 0.00163446, 0.00153406, 0.00144320, 0.00136066, 0.00128548, 0.00121670
-0.00243818, -0.00225376, -0.00213521, -0.00202915, -0.00193227, -0.00184383, -0.00176294, -0.00169008, -0.00162486, -0.00156399, -0.00150712, -0.00145397, -0.00140425, -0.00135765, -0.00131396, -0.00127289, -0.00123426, -0.00119786, -0.00116350, -0.00113104, -0.00110032
0.00960337, 0.00806116, 0.00665509, 0.00555229, 0.00468174, 0.00398188, 0.00340992, 0.00292926, 0.00251087, 0.00215785, 0.00185737, 0.00160003, 0.00137838, 0.00118614, 0.00101896, 0.00087252, 0.00074395, 0.00063052, 0.00053008, 0.00044095, 0.00036149
0.02523729, 0.02153520, 0.01824266, 0.01563750, 0.01355841, 0.01186890, 0.01047344, 0.00929230, 0.00826100, 0.00738083, 0.00662307, 0.00596648, 0.00539422, 0.00489196, 0.00444977, 0.00405770, 0.00370906, 0.00339753, 0.00311803, 0.00286668, 0.00263954
-0.03725176, -0.03307931, -0.02970688, -0.02694465, -0.02464754, -0.02270720, -0.02104522, -0.01960487, -0.01833446, -0.01721075, -0.01620959, -0.01531275, -0.01450540, -0.01377438, -0.01311066, -0.01250454, -0.01194960, -0.01143948, -0.01096895, -0.01053404, -0.01013047
0.01512425, 0.01326836, 0.01171235, 0.01045452, 0.00942450, 0.00856669, 0.00784142, 0.00721802, 0.00667003, 0.00619121, 0.00576946, 0.00539574, 0.00506277, 0.00476420, 0.00449567, 0.00425259, 0.00403195, 0.00383077, 0.00364666, 0.00347777, 0.00332217
-0.00569474, -0.00489459, -0.00418992, -0.00362671, -0.00317291, -0.00280076, -0.00249068, -0.00222630, -0.00199414, -0.00179427, -0.00162072, -0.00146910, -0.00133586, -0.00121798, -0.00111338, -0.00101991, -0.00093616, -0.00086077, -0.00079262, -0.00073089, -0.00067470
-0.00727287, -0.00663111, -0.00616896, -0.00576880, -0.00541687, -0.00510504, -0.00482667, -0.00457880, -0.00435702, -0.00415396, -0.00396739, -0.00379553, -0.00363681, -0.00348973, -0.00335328, -0.00322620, -0.00310769, -0.00299690, -0.00289307, -0.00279567, -0.00270403
0.09581967, 0.08468567, 0.07554847, 0.06810897, 0.06196370, 0.05680461, 0.05241022, 0.04861563, 0.04527441, 0.04233420, 0.03972715, 0.03740229, 0.03531827, 0.03343884, 0.03173895, 0.03019211, 0.02878077, 0.02748763, 0.02629856, 0.02520280, 0.02418884
