1.10000000, 1.35892541, 1.68489319, 2.09526231, 2.61188643, 3.26227766, 4.08107171, 5.11187234, 6.40957344, 8.04328235, 10.10000000, 12.68925412, 15.94893192, 20.05262315, 25.21886432, 31.72277660, 39.91071706, 50.21872336, 63.19573445, 79.53282347, 100.10000000
-0.01434306, -0.01288437, -0.01170718, -0.01073399, -0.00991348, -0.00921187, -0.00860431, -0.00807328, -0.00760199, -0.00718124, -0.00680315, -0.00646177, -0.00615216, -0.00586990, -0.00561194, -0.00537493, -0.00515669, -0.00495499, -0.00476799, -0.00459431, -0.00443239
-0.01802012, -0.01601069, -0.01441968, -0.01311221, -0.01202202, -0.01109898, -0.01030666, -0.00961973, -0.00901468, -0.00847833, -0.00799949, -0.00756973, -0.00718216, -0.00683065, -0.00651099, -0.00621862, -0.00595057, -0.00570383, -0.00547594, -0.00526505, -0.00506912
-0.01559748, -0.01394136, -0.01261638, -0.01152399, -0.01060758, -0.00982743, -0.00915451, -0.00856848, -0.00805012, -0.00758881, -0.00717547, -0.00680325, -0.00646651, -0.00616021, -0.00588090, -0.00562479, -0.00538941, -0.00517225, -0.00497126, -0.00478487, -0.00461138
-0.06399826, -0.05689402, -0.05126330, -0.04663457, -0.04277269, -0.03950107, -0.03669139, -0.03425428, -0.03210672, -0.03020220, -0.02850129, -0.02697419, -0.02559652, -0.02434666, -0.02320970, -0.02216957, -0.02121568, -0.02033741, -0.01952610, -0.01877511, -0.01807727
0.03837355, 0.03392118, 0.03042248, 0.02755417, 0.02517327, 0.02316554, 0.02144847, 0.01996485, 0.01866228, 0.01751115, 0.01648638, 0.01556911, 0.01474393, 0.01399728, 0.01331979, 0.01270144, 0.01213563, 0.01161579, 0.01113652, 0.01069375, 0.01028306
-0.04160967, -0.03692763, -0.03322565, -0.03018482, -0.02765148, -0.02550818, -0.02366970, -0.02207678, -0.02067459, -0.01943233, -0.01832390, -0.01732960, -0.01643333, -0.01562083, -0.01488225, -0.01420703, -0.01358819, -0.01301877, -0.01249305, -0.01200670, -0.01155499
-0.01362825, -0.01279211, -0.01202520, -0.01136748, -0.01077619, -0.01024294, -0.00975999, -0.00932099, -0.00891745, -0.00854555, -0.00820187, -0.00788362, -0.00758833, -0.00731355, -0.00705759, -0.00681836, -0.00659451, -0.00638456, -0.00618723, -0.00600159, -0.00582646
0.01060972, 0.00921497, 0.00814227, 0.00726907, 0.00655394, 0.00595830, 0.00545465, 0.00502412, 0.00465002, 0.00432269, 0.00403400, 0.00377788, 0.00354941, 0.00334432, 0.00315965, 0.00299232, 0.00284028, 0.00270151, 0.00257439, 0.00245768, 0.00235006
-0.01225309, -0.01104382, -0.01006281, -0.00925043, -0.00856341, -0.00797438, -0.00746310, -0.00701526, -0.00661700, -0.00626075, -0.00594008, -0.00565006, -0.00538664, -0.00514615, -0.00492608, -0.00472364, -0.00453702, -0.00436434, -0.00420409, -0.00405510, -0.00391608
-0.00286265, -0.00329136, -0.00351689, -0.00367233, -0.00375548, -0.00379056, -0.00379335, -0.00377382, -0.00373835, -0.00369153, -0.00363708, -0.00357760, -0.00351498, -0.00345062, -0.00338551, -0.00332039, -0.00325580, -0.00319210, -0.00312956, -0.00306838, -0.00300867
0.01460646, 0.01159990, 0.00942876, 0.00769952, 0.00634322, 0.00525994, 0.00438041, 0.00365833, 0.00305599, 0.00255037, 0.00212229, 0.00175766, 0.00144537, 0.00117608, 0.00094332, 0.00074071, 0.00056397, 0.00040910, 0.00027291, 0.00015296, 0.00004683
-0.10335969, -0.09196539, -0.08292441, -0.07548971, -0.06928200, -0.06401941, -0.05949699, -0.05557195, -0.05211130, -0.04904066, -0.04629696, -0.04383249, -0.04160824, -0.03958953, -0.03775247, -0.03607128, -0.03452895, -0.03310846, -0.03179585, -0.03058050, -0.02945083
0.03179450, 0.02803119, 0.02508393, 0.02267044, 0.02067129, 0.01898871, 0.01755222, 0.01631306, 0.01522681, 0.01426829, 0.01341618, 0.01265445, 0.01197005, 0.01135150, 0.01079088, 0.01027973, 0.00981248, 0.00938361, 0.00898857, 0.00862394, 0.00828601
-0.00657881, -0.00559665, -0.00485286, -0.00425070, -0.00376261, -0.00336004, -0.00302278, -0.00273706, -0.00249102, -0.00227767, -0.00209113, -0.00192703, -0.00178185, -0.00165256, -0.00153706, -0.00143321, -0.00133955, -0.00125470, -0.00117753, -0.00110719, -0.00104278
-0.03232739, -0.02904217, -0.02638776, -0.02419263, -0.02234066, -0.02075621, -0.01938347, -0.01818314, -0.01711747, -0.01616576, -0.01531034, -0.01453776, -0.01383695, -0.01319792, -0.01261381, -0.01207710, -0.01158282, -0.01112595, -0.01070235, -0.01030888, -0.00994205
0.23937290, 0.21234405, 0.19099625, 0.17346664, 0.15887135, 0.14652975, 0.13594839, 0.12678436, 0.11872084, 0.11157973, 0.10521014, 0.09949822, 0.09435098, 0.08968607, 0.08544672, 0.08157196, 0.07802154, 0.07475532, 0.07174041, 0.06895177, 0.06636226
-0.02461165, -0.02043468, -0.01734195, -0.01485688, -0.01287245, -0.01125893, -0.00992550, -0.00881090, -0.00786370, -0.00705313, -0.00635344, -0.00574557, -0.00521437, -0.00474693, -0.00433431, -0.00396750, -0.00364046, -0.00334748, -0.00308392, -0.00284629, -0.00263099
-0.00937924, -0.00821013, -0.00730373, -0.00656391, -0.00595489, -0.00544522, -0.00501235, -0.00464076, -0.00431653, -0.00403170, -0.00377954, -0.00355501, -0.00335402, -0.00317300, -0.00300948, -0.00286086, -0.00272541, -0.00260143, -0.00248755, -0.00238271, -0.00228579
0.00527327, 0.00442233, 0.00378839, 0.00327790, 0.00286856, 0.00253439, 0.00225716, 0.00202453, 0.00182606, 0.00165555, 0.00150779, 0.00137892, 0.00126588, 0.00116603, 0.00107755, 0.00099861, 0.00092797, 0.00086445, 0.00080710, 0.00075521, 0.00070802
0.01309324, 0.01148375, 0.01023243, 0.00921013, 0.00836713, 0.00766052, 0.00705951, 0.00654289, 0.00609154, 0.00569454, 0.00534267, 0.00502901, 0.00474795, 0.00449457, 0.00426547, 0.00405707, 0.00386698, 0.00369286, 0.00353280, 0.00338534, 0.00324893
-0.00456288, -0.00432888, -0.00410104, -0.00390267, -0.00371996, -0.00355211, -0.00339787, -0.00325598, -0.00312421, -0.00300170, -0.00288763, -0.00278132, -0.00268212, -0.00258934, -0.00250253, -0.00242108, -0.00234458, -0.00227261, -0.00220476, -0.00214075, -0.00208022
-0.06151372, -0.05470622, -0.04930877, -0.04487125, -0.04116802, -0.03803012, -0.03533474, -0.03299635, -0.03093540, -0.02910737, -0.02747451, -0.02600828, -0.02468533, -0.02348496, -0.02239287, -0.02139367, -0.02047720, -0.01963330, -0.01885365, -0.01813189, -0.01746114
-0.00415421, -0.00372453, -0.00337862, -0.00309290, -0.00285235, -0.00264692, -0.00246924, -0.00231410, -0.00217655, -0.00205387, -0.00194373, -0.00184437, -0.00175432, -0.00167229, -0.00159737, -0.00152859, -0.00146529, -0.00140682, -0.00135265, -0.00130236, -0.00125550
-0.00114125, -0.00044460, 0.00002588, 0.00039094, 0.00066187, 0.00086577, 0.00102103, 0.00113974, 0.00123100, 0.00130068, 0.00135364, 0.00139339, 0.00142266, 0.00144365, 0.00145790, 0.00146682, 0.00147139, 0.00147246, 0.00147070, 0.00146662, 0.00146068
