0.01000000, 0.05000000, 0.10000000, 0.15000000, 0.20000000, 0.25000000, 0.30000000, 0.35000000, 0.40000000, 0.45000000, 0.50000000, 0.55000000, 0.60000000, 0.65000000, 0.70000000, 0.75000000, 0.80000000, 0.85000000, 0.90000000, 0.95000000, 1.00000000, 1.05000000, 1.10000000, 1.15000000, 1.20000000, 1.25000000, 1.30000000, 1.35000000, 1.40000000, 1.45000000, 1.50000000, 1.55000000, 1.60000000, 1.65000000, 1.70000000, 1.75000000, 1.80000000, 1.85000000, 1.90000000, 1.95000000, 2.00000000, 2.20000000, 2.40000000, 2.60000000, 2.80000000, 3.00000000, 3.20000000, 3.40000000, 3.60000000, 3.80000000, 4.00000000, 4.20000000, 4.40000000, 4.60000000, 4.80000000, 5.00000000
-0.01531492, -0.02785154, -0.03367627, -0.03642803, -0.03779923, -0.03839142, -0.03847497, -0.03820878, -0.03769010, -0.03698363, -0.03613475, -0.03517711, -0.03413772, -0.03303718, -0.03189300, -0.03072001, -0.02952959, -0.02833273, -0.02713877, -0.02575943, -0.02455722, -0.02338111, -0.02223405, -0.02111883, -0.02003797, -0.01899365, -0.01798754, -0.01702081, -0.01609414, -0.01520777, -0.01436158, -0.01355515, -0.01278769, -0.01205830, -0.01136606, -0.01071073, -0.01008982, -0.00950193, -0.00894568, -0.00841968, -0.00792254, -0.00619617, -0.00483057, -0.00375514, -0.00291170, -0.00225254, -0.00173890, -0.00133990, -0.00103223, -0.00079532, -0.00061289, -0.00047241, -0.00036423, -0.00028092, -0.00021675, -0.00016732
-0.01439621, -0.02802405, -0.03496398, -0.03845861, -0.04033733, -0.04128017, -0.04160431, -0.04149676, -0.04107587, -0.04042047, -0.03958582, -0.03861302, -0.03753669, -0.03638047, -0.03516701, -0.03391382, -0.03263445, -0.03134271, -0.03004980, -0.02854708, -0.02723709, -0.02595295, -0.02469864, -0.02347741, -0.02229215, -0.02114551, -0.02003957, -0.01897579, -0.01795511, -0.01697791, -0.01604424, -0.01515382, -0.01430573, -0.01349905, -0.01273286, -0.01200697, -0.01131868, -0.01066651, -0.01004898, -0.00946458, -0.00891186, -0.00698902, -0.00546358, -0.00425890, -0.00331138, -0.00256877, -0.00198848, -0.00153628, -0.00118642, -0.00091632, -0.00070780, -0.00054683, -0.00042257, -0.00032664, -0.00025258, -0.00019539
-0.00433115, -0.00845963, -0.01058294, -0.01166521, -0.01225493, -0.01255732, -0.01266806, -0.01264401, -0.01252145, -0.01232467, -0.01207082, -0.01177274, -0.01144129, -0.01108400, -0.01070805, -0.01031908, -0.00992147, -0.00951967, -0.00911730, -0.00865031, -0.00824281, -0.00784349, -0.00745364, -0.00707436, -0.00670657, -0.00635112, -0.00600869, -0.00567972, -0.00536450, -0.00506314, -0.00477563, -0.00450187, -0.00424155, -0.00399435, -0.00375997, -0.00353831, -0.00332851, -0.00313010, -0.00294258, -0.00276547, -0.00259829, -0.00201958, -0.00156460, -0.00120820, -0.00093027, -0.00071444, -0.00054739, -0.00041895, -0.00032068, -0.00024550, -0.00018798, -0.00014397, -0.00011030, -0.00008453, -0.00006481, -0.00004972
-0.00742209, -0.01295873, -0.01542459, -0.01656861, -0.01712632, -0.01735429, -0.01736598, -0.01722829, -0.01698223, -0.01665510, -0.01626606, -0.01582939, -0.01535677, -0.01485697, -0.01433773, -0.01380551, -0.01326535, -0.01272221, -0.01218030, -0.01155486, -0.01100915, -0.01047521, -0.00995446, -0.00944820, -0.00895759, -0.00848366, -0.00802719, -0.00758874, -0.00716864, -0.00676701, -0.00638380, -0.00601884, -0.00567176, -0.00534214, -0.00502956, -0.00473389, -0.00445400, -0.00418925, -0.00393899, -0.00370259, -0.00347940, -0.00270649, -0.00209830, -0.00162167, -0.00124981, -0.00096084, -0.00073700, -0.00056450, -0.00043242, -0.00033131, -0.00025390, -0.00019462, -0.00014924, -0.00011448, -0.00008786, -0.00006746
-0.04875882, -0.08792391, -0.10579044, -0.11404565, -0.11799621, -0.11952634, -0.11948688, -0.11837910, -0.11651100, -0.11409008, -0.11126292, -0.10813816, -0.10480056, -0.10131621, -0.09773756, -0.09410920, -0.09046378, -0.08683124, -0.08323649, -0.07909499, -0.07552094, -0.07204346, -0.06866710, -0.06539670, -0.06223661, -0.05919031, -0.05626018, -0.05344741, -0.05075213, -0.04817346, -0.04570974, -0.04335863, -0.04111722, -0.03898224, -0.03695066, -0.03502189, -0.03318816, -0.03144543, -0.02978973, -0.02821715, -0.02672391, -0.02147280, -0.01722103, -0.01378624, -0.01101766, -0.00879080, -0.00700319, -0.00557081, -0.00442498, -0.00351000, -0.00278322, -0.00220691, -0.00174994, -0.00138764, -0.00110041, -0.00087273
-0.02169801, -0.04468132, -0.05684329, -0.06307532, -0.06649339, -0.06827484, -0.06897436, -0.06891866, -0.06831444, -0.06729913, -0.06596900, -0.06439550, -0.06263846, -0.06073903, -0.05873627, -0.05666052, -0.05453537, -0.05238468, -0.05022787, -0.04771706, -0.04552535, -0.04337453, -0.04127171, -0.03922281, -0.03723306, -0.03530722, -0.03344907, -0.03166130, -0.02994565, -0.02830298, -0.02673346, -0.02523671, -0.02381132, -0.02245578, -0.02116859, -0.01994948, -0.01879391, -0.01769940, -0.01666347, -0.01568359, -0.01475728, -0.01153922, -0.00899241, -0.00698707, -0.00541474, -0.00418635, -0.00322955, -0.00248681, -0.00191455, -0.00147414, -0.00113522, -0.00087440, -0.00067369, -0.00051923, -0.00040035, -0.00030884
-0.03513783, -0.06604838, -0.08086515, -0.08795935, -0.09153801, -0.09312380, -0.09341241, -0.09281370, -0.09158054, -0.08988209, -0.08783722, -0.08553374, -0.08304101, -0.08041161, -0.07768888, -0.07490898, -0.07209880, -0.06928362, -0.06648447, -0.06324059, -0.06043295, -0.05769155, -0.05502151, -0.05242783, -0.04991503, -0.04748699, -0.04514657, -0.04289562, -0.04073504, -0.03866485, -0.03668438, -0.03479233, -0.03298678, -0.03126552, -0.02962648, -0.02806945, -0.02658849, -0.02518055, -0.02384260, -0.02257165, -0.02136477, -0.01712179, -0.01369057, -0.01092420, -0.00870011, -0.00691657, -0.00548957, -0.00435015, -0.00344199, -0.00271981, -0.00214875, -0.00169763, -0.00134127, -0.00105979, -0.00083746, -0.00066188
-0.01460125, -0.02569204, -0.03062542, -0.03289124, -0.03398234, -0.03441849, -0.03442920, -0.03414918, -0.03365979, -0.03301487, -0.03225199, -0.03139890, -0.03047767, -0.02950542, -0.02849645, -0.02746310, -0.02641486, -0.02536086, -0.02430901, -0.02309247, -0.02203163, -0.02099289, -0.01997879, -0.01899179, -0.01803418, -0.01710793, -0.01621459, -0.01535528, -0.01453068, -0.01374110, -0.01298651, -0.01226661, -0.01158082, -0.01092840, -0.01030861, -0.00972133, -0.00916438, -0.00863657, -0.00813673, -0.00766366, -0.00721618, -0.00565919, -0.00442384, -0.00344811, -0.00268070, -0.00207935, -0.00160955, -0.00124344, -0.00096000, -0.00074128, -0.00057249, -0.00044223, -0.00034169, -0.00026410, -0.00020420, -0.00015796
-0.01630992, -0.03024242, -0.03691168, -0.04013247, -0.04178187, -0.04253681, -0.04270545, -0.04246906, -0.04193994, -0.04119278, -0.04027996, -0.03924033, -0.03810562, -0.03689903, -0.03564117, -0.03434888, -0.03303511, -0.03171260, -0.03039200, -0.02886265, -0.02753011, -0.02622560, -0.02495261, -0.02371425, -0.02251334, -0.02135235, -0.02023321, -0.01915726, -0.01812533, -0.01713771, -0.01619435, -0.01529483, -0.01443829, -0.01362374, -0.01285020, -0.01211748, -0.01142279, -0.01076464, -0.01014149, -0.00955185, -0.00899419, -0.00705445, -0.00551572, -0.00430050, -0.00334463, -0.00259537, -0.00200977, -0.00155328, -0.00119989, -0.00092701, -0.00071629, -0.00055357, -0.00042792, -0.00033089, -0.00025596, -0.00019807
