0.01000000, 0.05000000, 0.10000000, 0.15000000, 0.20000000, 0.25000000, 0.30000000, 0.35000000, 0.40000000, 0.45000000, 0.50000000, 0.55000000, 0.60000000, 0.65000000, 0.70000000, 0.75000000, 0.80000000, 0.85000000, 0.90000000, 0.95000000, 1.00000000, 1.05000000, 1.10000000, 1.15000000, 1.20000000, 1.25000000, 1.30000000, 1.35000000, 1.40000000, 1.45000000, 1.50000000, 1.55000000, 1.60000000, 1.65000000, 1.70000000, 1.75000000, 1.80000000, 1.85000000, 1.90000000, 1.95000000, 2.00000000, 2.05000000, 2.10000000, 2.15000000, 2.20000000, 2.25000000, 2.30000000, 2.35000000, 2.40000000, 2.45000000, 2.50000000, 2.55000000, 2.60000000, 2.65000000, 2.70000000, 2.75000000, 2.80000000, 2.85000000, 2.90000000, 2.95000000, 3.00000000, 3.05000000
0.14924067, 0.14834202, 0.14597142, 0.14194135, 0.13652947, 0.13010481, 0.12273028, 0.11473762, 0.10634732, 0.09778833, 0.08924472, 0.08092378, 0.07289860, 0.06531036, 0.05821808, 0.05164574, 0.04563811, 0.04018259, 0.03525665, 0.03085133, 0.02692484, 0.02346167, 0.02039731, 0.01770034, 0.01533647, 0.01327137, 0.01147272, 0.00990871, 0.00854541, 0.00736065, 0.00633218, 0.00544090, 0.00467002, 0.00400254, 0.00342352, 0.00292149, 0.00248787, 0.00211300, 0.00178920, 0.00150976, 0.00126894, 0.00106148, 0.00088298, 0.00072960, 0.00059792, 0.00048430, 0.00038715, 0.00030467, 0.00023501, 0.00017606, 0.00012630, 0.00008436, 0.00004905, 0.00001931, -0.00000583, -0.00002601, -0.00004257, -0.00005563, -0.00006604, -0.00007426, -0.00008068, -0.00008565
0.83952165, 0.82660443, 0.78972038, 0.73454885, 0.66852706, 0.59811334, 0.52733025, 0.45910385, 0.39514187, 0.33647743, 0.28375531, 0.23725051, 0.19678744, 0.16213221, 0.13278407, 0.10816063, 0.08772538, 0.07087439, 0.05705840, 0.04581507, 0.03669192, 0.02935295, 0.02342454, 0.01865448, 0.01482783, 0.01176183, 0.00930892, 0.00734671, 0.00576821, 0.00450035, 0.00348125, 0.00266403, 0.00201091, 0.00148710, 0.00106496, 0.00072579, 0.00045568, 0.00024118, 0.00007222, -0.00005937, -0.00016070, -0.00023770, -0.00029465, -0.00033520, -0.00036252, -0.00038056, -0.00039041, -0.00039260, -0.00038851, -0.00038021, -0.00036884, -0.00035541, -0.00034084, -0.00032590, -0.00031124, -0.00029521, -0.00027908, -0.00026278, -0.00024705, -0.00023212, -0.00021819, -0.00020532
0.19908970, 0.19773808, 0.19407695, 0.18794920, 0.17979090, 0.17015549, 0.15924557, 0.14756050, 0.13545835, 0.12327880, 0.11129772, 0.09978814, 0.08885535, 0.07866693, 0.06928317, 0.06071719, 0.05300040, 0.04609456, 0.03995023, 0.03453333, 0.02977350, 0.02563275, 0.02201890, 0.01888084, 0.01616643, 0.01382532, 0.01181171, 0.01008202, 0.00859206, 0.00731210, 0.00621342, 0.00527187, 0.00446651, 0.00377664, 0.00318439, 0.00267625, 0.00224197, 0.00187052, 0.00155316, 0.00128237, 0.00105169, 0.00085533, 0.00068850, 0.00054706, 0.00042736, 0.00032547, 0.00023971, 0.00016829, 0.00010931, 0.00006053, 0.00002040, -0.00001249, -0.00003934, -0.00006125, -0.00007916, -0.00009257, -0.00010283, -0.00011008, -0.00011515, -0.00011850, -0.00012050, -0.00012145
1.10727502, 1.08587301, 1.02548330, 0.93879360, 0.83978570, 0.73882759, 0.64127011, 0.55006783, 0.46658794, 0.39153587, 0.32530803, 0.26790249, 0.21882542, 0.17750860, 0.14311193, 0.11473829, 0.09157763, 0.07279499, 0.05765063, 0.04553007, 0.03585885, 0.02820868, 0.02213040, 0.01732002, 0.01352456, 0.01053290, 0.00817791, 0.00632405, 0.00485516, 0.00369281, 0.00277193, 0.00204445, 0.00147213, 0.00101994, 0.00066064, 0.00037632, 0.00015394, -0.00001914, -0.00015218, -0.00025259, -0.00032695, -0.00038065, -0.00041742, -0.00044046, -0.00045256, -0.00045746, -0.00045597, -0.00044830, -0.00043560, -0.00041982, -0.00040197, -0.00038295, -0.00036358, -0.00034456, -0.00032648, -0.00030746, -0.00028874, -0.00027024, -0.00025264, -0.00023618, -0.00022100, -0.00020714
83.00715791, 53.85346425, 18.75877484, 6.31739514, 3.37111471, 2.63252676, 2.15528789, 1.66125277, 1.21063929, 0.85592034, 0.59836777, 0.41740858, 0.29076087, 0.20174886, 0.13918784, 0.09500867, 0.06390450, 0.04217199, 0.02752291, 0.01811644, 0.01214762, 0.00821407, 0.00537682, 0.00327497, 0.00209200, 0.00142270, 0.00094180, 0.00048079, 0.00013777, -0.00012453, -0.00029078, -0.00033331, -0.00050810, -0.00060867, -0.00069712, -0.00075766, -0.00072661, -0.00077901, -0.00079938, -0.00082202, -0.00077961, -0.00076236, -0.00072472, -0.00073118, -0.00070412, -0.00065574, -0.00060126, -0.00058694, -0.00054287, -0.00051653, -0.00046749, -0.00043251, -0.00038913, -0.00037891, -0.00034717, -0.00032590, -0.00028312, -0.00027016, -0.00024947, -0.00023603, -0.00020768, -0.00019321
0.16263325, 0.16161907, 0.15892151, 0.15435677, 0.14824151, 0.14099067, 0.13270027, 0.12374459, 0.11437933, 0.10486251, 0.09540283, 0.08622589, 0.07741436, 0.06911771, 0.06139634, 0.05427257, 0.04778845, 0.04192548, 0.03665446, 0.03196028, 0.02779378, 0.02413377, 0.02090830, 0.01808076, 0.01561204, 0.01346348, 0.01159903, 0.00998361, 0.00858039, 0.00736509, 0.00631358, 0.00540532, 0.00462230, 0.00394645, 0.00336195, 0.00285672, 0.00242168, 0.00204674, 0.00172390, 0.00144620, 0.00120766, 0.00100287, 0.00082730, 0.00067699, 0.00054847, 0.00043799, 0.00034393, 0.00026450, 0.00019780, 0.00014170, 0.00009465, 0.00005529, 0.00002241, -0.00000509, -0.00002813, -0.00004634, -0.00006106, -0.00007241, -0.00008124, -0.00008802, -0.00009312, -0.00009688
0.52875965, 0.52285730, 0.50598199, 0.47946709, 0.44600012, 0.40838047, 0.36855043, 0.32843582, 0.28937354, 0.25232649, 0.21797890, 0.18677917, 0.15881880, 0.13417751, 0.11271089, 0.09418451, 0.07837865, 0.06498189, 0.05369209, 0.04425180, 0.03638113, 0.02987712, 0.02448196, 0.02002522, 0.01635502, 0.01333777, 0.01086179, 0.00883071, 0.00715714, 0.00578076, 0.00464857, 0.00371894, 0.00295753, 0.00233220, 0.00181673, 0.00139253, 0.00104555, 0.00076193, 0.00053104, 0.00034407, 0.00019348, 0.00007281, -0.00002289, -0.00009784, -0.00015568, -0.00020059, -0.00023405, -0.00025718, -0.00027167, -0.00027975, -0.00028280, -0.00028201, -0.00027846, -0.00027307, -0.00026661, -0.00025781, -0.00024803, -0.00023725, -0.00022626, -0.00021535, -0.00020480, -0.00019474
0.50613754, 0.50063701, 0.48492519, 0.46014740, 0.42875525, 0.39333590, 0.35568247, 0.31762218, 0.28043646, 0.24506092, 0.21216782, 0.18220723, 0.15528336, 0.13149181, 0.11071085, 0.09272879, 0.07734802, 0.06427794, 0.05323539, 0.04397865, 0.03624179, 0.02983259, 0.02450321, 0.02009021, 0.01644742, 0.01344574, 0.01097689, 0.00894709, 0.00727096, 0.00588951, 0.00475079, 0.00381381, 0.00304471, 0.00241172, 0.00188887, 0.00145769, 0.00110418, 0.00081452, 0.00057808, 0.00038603, 0.00023082, 0.00010597, 0.00000650, -0.00007185, -0.00013275, -0.00018040, -0.00021629, -0.00024161, -0.00025807, -0.00026790, -0.00027251, -0.00027311, -0.00027078, -0.00026645, -0.00026092, -0.00025296, -0.00024391, -0.00023378, -0.00022334, -0.00021292, -0.00020278, -0.00019308
10.90004891, 9.39905383, 6.36360513, 4.03164281, 2.75297095, 2.07413904, 1.63394391, 1.28515725, 0.99203279, 0.75103941, 0.56039834, 0.41391672, 0.30329708, 0.22069792, 0.15942797, 0.11420135, 0.08109775, 0.05709476, 0.03991209, 0.02779824, 0.01930787, 0.01338559, 0.00920664, 0.00626505, 0.00423813, 0.00283466, 0.00185926, 0.00115791, 0.00064060, 0.00026389, -0.00001381, -0.00021445, -0.00037058, -0.00049131, -0.00058375, -0.00065169, -0.00069413, -0.00072567, -0.00074661, -0.00075190, -0.00074624, -0.00073215, -0.00071200, -0.00069010, -0.00066351, -0.00063230, -0.00060024, -0.00056779, -0.00053368, -0.00049965, -0.00046583, -0.00043171, -0.00039969, -0.00037201, -0.00034722, -0.00032094, -0.00029536, -0.00027200, -0.00025117, -0.00023191, -0.00021420, -0.00019864
