0.01000000, 0.01500000, 0.02000000, 0.02500000, 0.03000000, 0.03500000, 0.04000000, 0.04500000, 0.05000000, 0.05500000, 0.06000000, 0.06500000, 0.07000000, 0.07500000, 0.08000000, 0.08500000, 0.09000000, 0.09500000, 0.10000000, 0.12000000, 0.14000000, 0.16000000, 0.18000000, 0.20000000, 0.22000000, 0.24000000, 0.26000000, 0.28000000, 0.30000000, 0.32000000, 0.34000000, 0.36000000, 0.38000000, 0.40000000, 0.42000000, 0.44000000, 0.46000000, 0.48000000, 0.50000000, 0.52000000, 0.54000000, 0.56000000, 0.58000000, 0.60000000, 0.62000000, 0.64000000, 0.66000000, 0.68000000, 0.70000000, 0.72000000, 0.74000000, 0.76000000, 0.78000000, 0.80000000, 0.82000000, 0.84000000, 0.86000000, 0.88000000, 0.90000000, 0.92000000, 0.94000000, 0.96000000, 0.98000000, 1.00000000
-0.00077177, -0.00078766, -0.00076263, -0.00074039, -0.00072348, -0.00071076, -0.00070408, -0.00069953, -0.00069461, -0.00068927, -0.00068407, -0.00067922, -0.00067451, -0.00066965, -0.00066442, -0.00065884, -0.00065309, -0.00064743, -0.00064217, -0.00061916, -0.00059577, -0.00056894, -0.00053807, -0.00050435, -0.00046881, -0.00043198, -0.00039416, -0.00035580, -0.00031754, -0.00028013, -0.00024429, -0.00021057, -0.00017938, -0.00015095, -0.00012540, -0.00010274, -0.00008294, -0.00006587, -0.00005138, -0.00003944, -0.00002979, -0.00002208, -0.00001613, -0.00001170, -0.00000846, -0.00000605, -0.00000417, -0.00000257, -0.00000113, 0.00000020, 0.00000141, 0.00000248, 0.00000341, 0.00000420, 0.00000491, 0.00000563, 0.00000644, 0.00000737, 0.00000837, 0.00000923, 0.00000953, 0.00000866, 0.00000580, 0.00000000
-0.00043333, -0.00053391, -0.00055144, -0.00055573, -0.00055747, -0.00055916, -0.00056436, -0.00057009, -0.00057443, -0.00057769, -0.00058065, -0.00058363, -0.00058651, -0.00058905, -0.00059112, -0.00059276, -0.00059417, -0.00059564, -0.00059747, -0.00060259, -0.00060661, -0.00060617, -0.00060032, -0.00058973, -0.00057492, -0.00055592, -0.00053268, -0.00050533, -0.00047434, -0.00044036, -0.00040412, -0.00036641, -0.00032796, -0.00028952, -0.00025183, -0.00021558, -0.00018143, -0.00014992, -0.00012147, -0.00009652, -0.00007514, -0.00005720, -0.00004261, -0.00003112, -0.00002227, -0.00001558, -0.00001052, -0.00000667, -0.00000369, -0.00000136, 0.00000049, 0.00000194, 0.00000309, 0.00000400, 0.00000477, 0.00000552, 0.00000633, 0.00000724, 0.00000822, 0.00000905, 0.00000935, 0.00000849, 0.00000569, 0.00000000
-0.00310122, -0.00224967, -0.00182150, -0.00155479, -0.00137675, -0.00125062, -0.00114677, -0.00106185, -0.00099366, -0.00093640, -0.00088482, -0.00083628, -0.00079028, -0.00074718, -0.00070738, -0.00067094, -0.00063761, -0.00060701, -0.00057874, -0.00047509, -0.00038649, -0.00031409, -0.00025505, -0.00020484, -0.00016114, -0.00012383, -0.00009334, -0.00006950, -0.00005141, -0.00003775, -0.00002731, -0.00001922, -0.00001297, -0.00000832, -0.00000515, -0.00000328, -0.00000248, -0.00000239, -0.00000263, -0.00000299, -0.00000320, -0.00000303, -0.00000257, -0.00000197, -0.00000132, -0.00000070, -0.00000015, 0.00000030, 0.00000068, 0.00000103, 0.00000142, 0.00000192, 0.00000258, 0.00000343, 0.00000445, 0.00000555, 0.00000663, 0.00000759, 0.00000830, 0.00000870, 0.00000864, 0.00000782, 0.00000549, 0.00000000
-0.00177609, -0.00127771, -0.00102794, -0.00087806, -0.00078276, -0.00071910, -0.00067027, -0.00063261, -0.00060384, -0.00058059, -0.00056007, -0.00054087, -0.00052264, -0.00050552, -0.00048971, -0.00047529, -0.00046224, -0.00045048, -0.00043994, -0.00039956, -0.00036376, -0.00033248, -0.00030429, -0.00027737, -0.00025104, -0.00022563, -0.00020168, -0.00017948, -0.00015893, -0.00013979, -0.00012184, -0.00010499, -0.00008933, -0.00007501, -0.00006218, -0.00005095, -0.00004130, -0.00003313, -0.00002623, -0.00002056, -0.00001588, -0.00001195, -0.00000874, -0.00000622, -0.00000430, -0.00000282, -0.00000167, -0.00000072, 0.00000010, 0.00000085, 0.00000158, 0.00000232, 0.00000309, 0.00000392, 0.00000481, 0.00000576, 0.00000675, 0.00000772, 0.00000859, 0.00000922, 0.00000933, 0.00000847, 0.00000583, 0.00000000
0.00151807, 0.00097411, 0.00073287, 0.00058481, 0.00048449, 0.00041163, 0.00034598, 0.00029068, 0.00024755, 0.00021298, 0.00018286, 0.00015518, 0.00012972, 0.00010696, 0.00008723, 0.00007042, 0.00005600, 0.00004324, 0.00003139, -0.00000689, -0.00003670, -0.00005456, -0.00006217, -0.00006428, -0.00006386, -0.00006156, -0.00005722, -0.00005107, -0.00004390, -0.00003675, -0.00003048, -0.00002550, -0.00002181, -0.00001910, -0.00001698, -0.00001508, -0.00001319, -0.00001123, -0.00000923, -0.00000746, -0.00000599, -0.00000481, -0.00000400, -0.00000355, -0.00000328, -0.00000299, -0.00000251, -0.00000174, -0.00000070, 0.00000052, 0.00000175, 0.00000286, 0.00000374, 0.00000437, 0.00000484, 0.00000528, 0.00000586, 0.00000670, 0.00000775, 0.00000877, 0.00000923, 0.00000838, 0.00000545, 0.00000000
0.00131032, 0.00074926, 0.00050456, 0.00035434, 0.00025254, 0.00017865, 0.00011063, 0.00005288, 0.00000800, -0.00002784, -0.00005918, -0.00008820, -0.00011502, -0.00013897, -0.00015959, -0.00017694, -0.00019154, -0.00020419, -0.00021571, -0.00025118, -0.00027613, -0.00028657, -0.00028453, -0.00027553, -0.00026299, -0.00024767, -0.00022941, -0.00020851, -0.00018602, -0.00016330, -0.00014157, -0.00012158, -0.00010362, -0.00008761, -0.00007330, -0.00006047, -0.00004897, -0.00003876, -0.00002987, -0.00002250, -0.00001663, -0.00001210, -0.00000885, -0.00000669, -0.00000527, -0.00000423, -0.00000326, -0.00000216, -0.00000088, 0.00000052, 0.00000190, 0.00000311, 0.00000405, 0.00000470, 0.00000515, 0.00000558, 0.00000617, 0.00000705, 0.00000821, 0.00000934, 0.00000988, 0.00000899, 0.00000584, 0.00000000
-0.00224083, -0.00175281, -0.00148887, -0.00132086, -0.00120798, -0.00112826, -0.00106547, -0.00101548, -0.00097559, -0.00094234, -0.00091294, -0.00088589, -0.00086072, -0.00083742, -0.00081606, -0.00079662, -0.00077902, -0.00076312, -0.00074883, -0.00069639, -0.00065198, -0.00061404, -0.00058017, -0.00054793, -0.00051614, -0.00048464, -0.00045355, -0.00042275, -0.00039188, -0.00036052, -0.00032846, -0.00029577, -0.00026283, -0.00023024, -0.00019867, -0.00016875, -0.00014102, -0.00011582, -0.00009335, -0.00007383, -0.00005719, -0.00004319, -0.00003176, -0.00002274, -0.00001582, -0.00001063, -0.00000679, -0.00000396, -0.00000186, -0.00000026, 0.00000101, 0.00000210, 0.00000309, 0.00000405, 0.00000503, 0.00000604, 0.00000707, 0.00000810, 0.00000903, 0.00000971, 0.00000985, 0.00000895, 0.00000615, 0.00000000
-0.00493805, -0.00363991, -0.00298375, -0.00256754, -0.00228314, -0.00207642, -0.00190184, -0.00175625, -0.00163748, -0.00153664, -0.00144534, -0.00135937, -0.00127791, -0.00120162, -0.00113111, -0.00106645, -0.00100718, -0.00095255, -0.00090179, -0.00071832, -0.00056361, -0.00043964, -0.00034160, -0.00026144, -0.00019453, -0.00013985, -0.00009734, -0.00006608, -0.00004401, -0.00002857, -0.00001746, -0.00000907, -0.00000258, 0.00000232, 0.00000568, 0.00000754, 0.00000806, 0.00000761, 0.00000664, 0.00000542, 0.00000436, 0.00000374, 0.00000348, 0.00000343, 0.00000346, 0.00000345, 0.00000333, 0.00000310, 0.00000278, 0.00000248, 0.00000232, 0.00000242, 0.00000289, 0.00000372, 0.00000487, 0.00000618, 0.00000745, 0.00000851, 0.00000920, 0.00000948, 0.00000930, 0.00000843, 0.00000605, 0.00000000
-0.00119021, -0.00076122, -0.00055059, -0.00042868, -0.00035419, -0.00030667, -0.00027262, -0.00024783, -0.00022974, -0.00021566, -0.00020356, -0.00019238, -0.00018180, -0.00017187, -0.00016270, -0.00015437, -0.00014690, -0.00014031, -0.00013463, -0.00011207, -0.00009229, -0.00007526, -0.00006026, -0.00004653, -0.00003400, -0.00002313, -0.00001435, -0.00000780, -0.00000330, -0.00000046, 0.00000112, 0.00000181, 0.00000187, 0.00000147, 0.00000078, -0.00000008, -0.00000098, -0.00000177, -0.00000234, -0.00000273, -0.00000289, -0.00000273, -0.00000240, -0.00000202, -0.00000163, -0.00000123, -0.00000077, -0.00000026, 0.00000033, 0.00000096, 0.00000164, 0.00000235, 0.00000309, 0.00000387, 0.00000469, 0.00000556, 0.00000648, 0.00000742, 0.00000828, 0.00000893, 0.00000907, 0.00000823, 0.00000563, 0.00000000
