0.01000000, 0.01500000, 0.02000000, 0.02500000, 0.03000000, 0.03500000, 0.04000000, 0.04500000, 0.05000000, 0.05500000, 0.06000000, 0.06500000, 0.07000000, 0.07500000, 0.08000000, 0.08500000, 0.09000000, 0.09500000, 0.10000000, 0.12000000, 0.14000000, 0.16000000, 0.18000000, 0.20000000, 0.22000000, 0.24000000, 0.26000000, 0.28000000, 0.30000000, 0.32000000, 0.34000000, 0.36000000, 0.38000000, 0.40000000, 0.42000000, 0.44000000, 0.46000000, 0.48000000, 0.50000000, 0.52000000, 0.54000000, 0.56000000, 0.58000000, 0.60000000, 0.62000000, 0.64000000, 0.66000000, 0.68000000, 0.70000000, 0.72000000, 0.74000000, 0.76000000, 0.78000000, 0.80000000, 0.82000000, 0.84000000, 0.86000000, 0.88000000, 0.90000000, 0.92000000, 0.94000000, 0.96000000, 0.98000000, 1.00000000
-0.25365346, -0.25034605, -0.23853314, -0.22914631, -0.22242347, -0.21766910, -0.21501615, -0.21326554, -0.21164063, -0.21002005, -0.20847920, -0.20703348, -0.20561438, -0.20413888, -0.20256190, -0.20089301, -0.19918700, -0.19752522, -0.19599918, -0.18932579, -0.18267499, -0.17511847, -0.16636659, -0.15666640, -0.14628700, -0.13538361, -0.12406953, -0.11249315, -0.10085530, -0.08938487, -0.07830223, -0.06779308, -0.05799762, -0.04901081, -0.04088799, -0.03365184, -0.02729756, -0.02179522, -0.01709132, -0.01320014, -0.01002816, -0.00744353, -0.00543034, -0.00393319, -0.00284409, -0.00203390, -0.00138601, -0.00081709, -0.00028296, 0.00022738, 0.00070473, 0.00113469, 0.00151096, 0.00184382, 0.00216185, 0.00250607, 0.00291642, 0.00341142, 0.00396293, 0.00446802, 0.00472187, 0.00439523, 0.00302167, 0.00000000
-0.15970703, -0.17979140, -0.17966128, -0.17755390, -0.17597250, -0.17521686, -0.17587876, -0.17700832, -0.17799006, -0.17880054, -0.17957075, -0.18034549, -0.18108321, -0.18171859, -0.18222386, -0.18262039, -0.18297231, -0.18336563, -0.18389434, -0.18541781, -0.18685032, -0.18716931, -0.18597352, -0.18334600, -0.17938113, -0.17407574, -0.16741115, -0.15942852, -0.15024683, -0.14004427, -0.12903435, -0.11744651, -0.10551963, -0.09349777, -0.08162617, -0.07014160, -0.05926078, -0.04916646, -0.03999405, -0.03191319, -0.02494603, -0.01903489, -0.01419838, -0.01038095, -0.00744648, -0.00521753, -0.00351678, -0.00219504, -0.00114320, -0.00029088, 0.00040345, 0.00096604, 0.00142095, 0.00179947, 0.00214352, 0.00250186, 0.00291866, 0.00341495, 0.00396461, 0.00446689, 0.00471908, 0.00439322, 0.00302203, 0.00000000
-0.89031654, -0.65494235, -0.53464957, -0.45938240, -0.40909772, -0.37353996, -0.34455054, -0.32095118, -0.30196798, -0.28596833, -0.27151071, -0.25786689, -0.24487836, -0.23263213, -0.22122989, -0.21069704, -0.20098341, -0.19200566, -0.18368040, -0.15288146, -0.12639483, -0.10441263, -0.08611020, -0.07030301, -0.05640492, -0.04440292, -0.03441966, -0.02641649, -0.02015068, -0.01527647, -0.01146322, -0.00846433, -0.00612731, -0.00436542, -0.00311719, -0.00231351, -0.00186125, -0.00164369, -0.00153257, -0.00149497, -0.00143048, -0.00124639, -0.00100818, -0.00077268, -0.00055833, -0.00035856, -0.00015982, 0.00004812, 0.00026995, 0.00050739, 0.00076291, 0.00104198, 0.00135309, 0.00170573, 0.00210698, 0.00255817, 0.00305154, 0.00356627, 0.00406151, 0.00446181, 0.00462810, 0.00430485, 0.00303102, 0.00000000
-0.49337653, -0.35828151, -0.28923068, -0.24766513, -0.22138685, -0.20406339, -0.19109219, -0.18129300, -0.17391754, -0.16801388, -0.16281615, -0.15793160, -0.15325548, -0.14881682, -0.14466948, -0.14084651, -0.13735638, -0.13419650, -0.13136823, -0.12036114, -0.11059299, -0.10195258, -0.09399903, -0.08627086, -0.07861609, -0.07113969, -0.06400121, -0.05728584, -0.05098868, -0.04506091, -0.03946128, -0.03418411, -0.02925997, -0.02473891, -0.02066836, -0.01707513, -0.01395589, -0.01127641, -0.00897746, -0.00707429, -0.00548821, -0.00412023, -0.00300440, -0.00214768, -0.00150903, -0.00102237, -0.00062267, -0.00026189, 0.00008668, 0.00043216, 0.00077388, 0.00110953, 0.00144130, 0.00177883, 0.00213839, 0.00253862, 0.00299275, 0.00349739, 0.00401721, 0.00446433, 0.00467005, 0.00434550, 0.00302696, 0.00000000
0.39034067, 0.25057967, 0.19003633, 0.15305644, 0.12772147, 0.10895640, 0.09172609, 0.07697946, 0.06529227, 0.05580809, 0.04751041, 0.03989824, 0.03292336, 0.02670418, 0.02131634, 0.01671570, 0.01275313, 0.00922311, 0.00591267, -0.00474615, -0.01317169, -0.01836897, -0.02069133, -0.02135925, -0.02117414, -0.02035495, -0.01891404, -0.01695014, -0.01470360, -0.01246802, -0.01048195, -0.00886820, -0.00763175, -0.00669639, -0.00595357, -0.00530310, -0.00467602, -0.00403893, -0.00338477, -0.00280731, -0.00230764, -0.00184912, -0.00150190, -0.00128363, -0.00114690, -0.00101416, -0.00081573, -0.00051427, -0.00011230, 0.00035452, 0.00083321, 0.00127275, 0.00164180, 0.00194019, 0.00220117, 0.00248256, 0.00284675, 0.00333106, 0.00391252, 0.00447281, 0.00477217, 0.00444291, 0.00301647, 0.00000000
0.31423823, 0.17565133, 0.11664519, 0.08051060, 0.05568052, 0.03724603, 0.01989094, 0.00488719, -0.00698852, -0.01662078, -0.02510047, -0.03295085, -0.04019179, -0.04665907, -0.05224040, -0.05696122, -0.06096925, -0.06447817, -0.06771296, -0.07768292, -0.08483586, -0.08807236, -0.08781588, -0.08545033, -0.08187986, -0.07735142, -0.07188428, -0.06560748, -0.05882822, -0.05193479, -0.04527238, -0.03906883, -0.03342409, -0.02834281, -0.02378197, -0.01969057, -0.01603232, -0.01278965, -0.00995432, -0.00760285, -0.00570487, -0.00418100, -0.00305124, -0.00227994, -0.00176739, -0.00138843, -0.00103316, -0.00063295, -0.00016817, 0.00033935, 0.00084395, 0.00129776, 0.00167063, 0.00196377, 0.00221312, 0.00248079, 0.00283425, 0.00331509, 0.00390176, 0.00447305, 0.00478199, 0.00445265, 0.00301555, 0.00000000
-0.62186746, -0.49142860, -0.41934944, -0.37320281, -0.34221950, -0.32046862, -0.30357876, -0.29027211, -0.27971601, -0.27094747, -0.26320453, -0.25607812, -0.24942860, -0.24324355, -0.23754052, -0.23232017, -0.22757273, -0.22327876, -0.21942762, -0.20524693, -0.19335784, -0.18320391, -0.17404993, -0.16523392, -0.15643598, -0.14760483, -0.13875687, -0.12985520, -0.12080354, -0.11150161, -0.10190379, -0.09205016, -0.08206450, -0.07213020, -0.06245425, -0.05323546, -0.04463884, -0.03678064, -0.02972524, -0.02357668, -0.01830797, -0.01383611, -0.01017959, -0.00730453, -0.00511126, -0.00346478, -0.00222791, -0.00128306, -0.00054091, 0.00006073, 0.00056350, 0.00099690, 0.00138568, 0.00175464, 0.00212988, 0.00253638, 0.00299171, 0.00349561, 0.00401499, 0.00446295, 0.00467036, 0.00434669, 0.00302699, 0.00000000
-1.31035363, -0.97492087, -0.80385098, -0.69530892, -0.62130636, -0.56770372, -0.52277255, -0.48542488, -0.45493019, -0.42897504, -0.40541069, -0.38314740, -0.36196473, -0.34201350, -0.32345489, -0.30631765, -0.29050114, -0.27584063, -0.26217097, -0.21229007, -0.16984048, -0.13529380, -0.10744971, -0.08434483, -0.06485651, -0.04873943, -0.03597324, -0.02630786, -0.01920198, -0.01398768, -0.01006173, -0.00699662, -0.00455476, -0.00263791, -0.00121418, -0.00025540, 0.00029931, 0.00055183, 0.00063276, 0.00058865, 0.00053743, 0.00058683, 0.00068028, 0.00076320, 0.00081480, 0.00083804, 0.00084526, 0.00085033, 0.00086735, 0.00091202, 0.00100249, 0.00115777, 0.00139384, 0.00171873, 0.00212848, 0.00260570, 0.00312096, 0.00363589, 0.00410351, 0.00445892, 0.00458921, 0.00426797, 0.00303527, 0.00000000
-0.34141380, -0.22065520, -0.15992895, -0.12451537, -0.10291791, -0.08928982, -0.07977916, -0.07303007, -0.06820238, -0.06449696, -0.06132574, -0.05838241, -0.05556755, -0.05288339, -0.05036163, -0.04803181, -0.04591597, -0.04403522, -0.04241556, -0.03586948, -0.03017766, -0.02522883, -0.02076504, -0.01659781, -0.01274155, -0.00934090, -0.00653320, -0.00436900, -0.00280777, -0.00175382, -0.00109660, -0.00073686, -0.00059578, -0.00061232, -0.00073571, -0.00091846, -0.00111251, -0.00126888, -0.00133980, -0.00137197, -0.00133120, -0.00116945, -0.00097303, -0.00079872, -0.00065088, -0.00050356, -0.00032660, -0.00010198, 0.00017139, 0.00048113, 0.00080920, 0.00114019, 0.00146767, 0.00179716, 0.00214489, 0.00253248, 0.00297757, 0.00348051, 0.00400695, 0.00446572, 0.00468082, 0.00435547, 0.00302572, 0.00000000
